times 	 signal 	 freqs 	 dft
375.0000000000	0.0105106659	0.0086805556	4.0942603539
376.0000000000	0.0105106659	0.0087037037	5.9084883994
377.0000000000	0.0045106659	0.0087268519	5.5772916934
378.0000000000	-0.0084893341	0.0087500000	4.4408571060
379.0000000000	-0.0294893341	0.0087731481	1.6385718352
380.0000000000	-0.0644893341	0.0087962963	3.2948344121
381.0000000000	-0.0824893341	0.0088194444	3.6710284813
382.0000000000	-0.0794893341	0.0088425926	2.3247687033
383.0000000000	-0.0534893341	0.0088657407	2.5359545931
384.0000000000	-0.0174893341	0.0088888889	1.8244354652
385.0000000000	0.0195106659	0.0089120370	3.2262538921
386.0000000000	0.0295106659	0.0089351852	2.4724639723
387.0000000000	0.0115106659	0.0089583333	5.6403911464
388.0000000000	-0.0194893341	0.0089814815	5.7835503646
389.0000000000	-0.0684893341	0.0090046296	1.5190081635
390.0000000000	-0.1084893341	0.0090277778	2.5622183264
391.0000000000	-0.1264893341	0.0090509259	5.1265472334
392.0000000000	-0.1124893341	0.0090740741	5.2942142558
393.0000000000	-0.0674893341	0.0090972222	1.9133107298
394.0000000000	-0.0024893341	0.0091203704	6.3689789321
395.0000000000	0.0285106659	0.0091435185	3.9068639763
396.0000000000	0.0065106659	0.0091666667	2.3439914360
397.0000000000	-0.0444893341	0.0091898148	2.2165841371
398.0000000000	-0.0974893341	0.0092129630	3.6760533905
399.0000000000	-0.1184893341	0.0092361111	6.0834455111
400.0000000000	-0.0954893341	0.0092592593	3.9221017275
401.0000000000	-0.0234893341	0.0092824074	3.5592633377
402.0000000000	0.0555106659	0.0093055556	2.6219110745
403.0000000000	0.1185106659	0.0093287037	5.4689346699
404.0000000000	0.1395106659	0.0093518519	3.3136502074
405.0000000000	0.1025106659	0.0093750000	2.7822208005
406.0000000000	0.0075106659	0.0093981481	2.7111543682
407.0000000000	-0.0804893341	0.0094212963	4.2667989877
408.0000000000	-0.1614893341	0.0094444444	1.8653366910
409.0000000000	-0.1814893341	0.0094675926	6.3497061669
410.0000000000	-0.1504893341	0.0094907407	8.1966339582
411.0000000000	-0.0894893341	0.0095138889	5.3223894093
412.0000000000	-0.0104893341	0.0095370370	6.0907827939
413.0000000000	0.0555106659	0.0095601852	3.6736426800
414.0000000000	0.0665106659	0.0095833333	4.0234267539
415.0000000000	0.0205106659	0.0096064815	7.3346110530
416.0000000000	-0.0444893341	0.0096296296	4.2607740216
417.0000000000	-0.1164893341	0.0096527778	3.6876033257
418.0000000000	-0.1504893341	0.0096759259	2.2311629139
419.0000000000	-0.1484893341	0.0096990741	4.3796384509
420.0000000000	-0.0924893341	0.0097222222	3.0774296396
421.0000000000	-0.0194893341	0.0097453704	1.0277210547
422.0000000000	0.0725106659	0.0097685185	6.8669358900
423.0000000000	0.1285106659	0.0097916667	4.2643426008
424.0000000000	0.1355106659	0.0098148148	5.9609383575
425.0000000000	0.0785106659	0.0098379630	4.6119338573
426.0000000000	-0.0034893341	0.0098611111	5.0275875566
427.0000000000	-0.1134893341	0.0098842593	6.4915285463
428.0000000000	-0.1714893341	0.0099074074	1.2009249504
429.0000000000	-0.1764893341	0.0099305556	3.5289086545
430.0000000000	-0.1244893341	0.0099537037	2.3938618263
431.0000000000	-0.0434893341	0.0099768519	4.7432068003
432.0000000000	0.0405106659	0.0100000000	0.5258265039
433.0000000000	0.0935106659	0.0100231481	4.3248997104
434.0000000000	0.0835106659	0.0100462963	7.9445176936
435.0000000000	0.0215106659	0.0100694444	3.1757472932
436.0000000000	-0.0404893341	0.0100925926	1.7062283986
437.0000000000	-0.0894893341	0.0101157407	8.5521335640
438.0000000000	-0.0974893341	0.0101388889	6.0334103906
439.0000000000	-0.0684893341	0.0101620370	4.4041659901
440.0000000000	-0.0084893341	0.0101851852	4.1623643972
441.0000000000	0.0385106659	0.0102083333	2.9003363742
442.0000000000	0.0715106659	0.0102314815	3.5883625033
443.0000000000	0.0685106659	0.0102546296	3.5272038395
444.0000000000	0.0385106659	0.0102777778	3.9762392004
445.0000000000	-0.0024893341	0.0103009259	2.0714650150
446.0000000000	-0.0344893341	0.0103240741	0.5728521620
447.0000000000	-0.0554893341	0.0103472222	0.4797696709
448.0000000000	-0.0504893341	0.0103703704	2.8596967011
449.0000000000	-0.0314893341	0.0103935185	4.7126736877
450.0000000000	0.0085106659	0.0104166667	5.6402419083
451.0000000000	0.0375106659	0.0104398148	2.7623832000
452.0000000000	0.0505106659	0.0104629630	4.6933985301
453.0000000000	0.0325106659	0.0104861111	0.7371456909
454.0000000000	-0.0014893341	0.0105092593	3.8612169749
455.0000000000	-0.0354893341	0.0105324074	5.9204263748
456.0000000000	-0.0464893341	0.0105555556	3.4726572621
457.0000000000	-0.0344893341	0.0105787037	3.2884301148
458.0000000000	-0.0104893341	0.0106018519	1.7902120936
459.0000000000	0.0165106659	0.0106250000	2.2830626813
460.0000000000	0.0365106659	0.0106481481	0.9783489544
461.0000000000	0.0465106659	0.0106712963	3.1133517287
462.0000000000	0.0405106659	0.0106944444	1.1036669480
463.0000000000	0.0225106659	0.0107175926	1.5027497119
464.0000000000	-0.0034893341	0.0107407407	2.7564049730
465.0000000000	-0.0314893341	0.0107638889	3.3932035332
466.0000000000	-0.0354893341	0.0107870370	1.9900088856
467.0000000000	-0.0144893341	0.0108101852	5.5681887691
468.0000000000	0.0115106659	0.0108333333	5.1479955428
469.0000000000	0.0385106659	0.0108564815	5.2739473464
470.0000000000	0.0505106659	0.0108796296	2.2967470437
471.0000000000	0.0415106659	0.0109027778	3.0513815453
472.0000000000	0.0185106659	0.0109259259	5.4429319134
473.0000000000	-0.0024893341	0.0109490741	0.7720798867
474.0000000000	-0.0224893341	0.0109722222	2.3381590341
475.0000000000	-0.0344893341	0.0109953704	2.2583653626
476.0000000000	-0.0314893341	0.0110185185	1.4332129977
477.0000000000	-0.0064893341	0.0110416667	2.2773799520
478.0000000000	0.0215106659	0.0110648148	1.5171997688
479.0000000000	0.0495106659	0.0110879630	3.8686022365
480.0000000000	0.0705106659	0.0111111111	1.7616958721
481.0000000000	0.0625106659	0.0111342593	5.8248347634
482.0000000000	0.0315106659	0.0111574074	1.0669701071
483.0000000000	-0.0004893341	0.0111805556	9.2680570526
484.0000000000	-0.0264893341	0.0112037037	1.6783075734
485.0000000000	-0.0394893341	0.0112268519	0.3762286961
486.0000000000	-0.0324893341	0.0112500000	5.6250583550
487.0000000000	-0.0034893341	0.0112731481	7.1790893400
